Título,Link,Local,Salário,Salário Anunciado,Fonte,Salario_Inf,Salario_Sup
Polidor de Metais,https://www.catho.com.br/vagas/polidor-de-metais/30646651/,Joinville - SC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=9,2001.0,3000.0
Operador de Maquinas,https://www.catho.com.br/vagas/operador-de-maquinas/30646637/,Piracicaba - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=9,2001.0,3000.0
Auxiliar Administrativo,https://www.catho.com.br/vagas/auxiliar-administrativo-1177/30643269/,Passo Fundo - RS (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=9,2000.0,2000.0
Estagiário de Marketing,https://www.catho.com.br/vagas/estagiario-de-marketing-1177/30644823/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=9,2000.0,2000.0
Dermoconsultora (Recife),https://www.catho.com.br/vagas/dermoconsultora-recife-vendas/30645392/,Recife - PE (1),A combinar,False,https://www.catho.com.br/vagas/?page=9,0.0,0.0
Gerente Administrativo,https://www.catho.com.br/vagas/gerente-administrativo/30633436/,Cotia - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=9,4001.0,5000.0
Consultora de Vendas  (Paraná),https://www.catho.com.br/vagas/consultora-de-vendas-parana/30628136/,São José dos Pinhais - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=9,0.0,0.0
Consultora de Vendas  (Osasco),https://www.catho.com.br/vagas/consultora-de-vendas-osasco/30628134/,Osasco - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=9,0.0,0.0
Pintor Predial,https://www.catho.com.br/vagas/pintor-predial/30612425/,Canoas - RS (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=9,2000.0,2000.0
Supervisor de Vendas Externas,https://www.catho.com.br/vagas/supervisor-de-vendas-externas-itajai-sc/30646652/,Itajai - SC (1),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=10,5001.0,6000.0
Supervisor de Vendas Externas,https://www.catho.com.br/vagas/supervisor-de-vendas-externas-belo-horizonte-mg/30646655/,Belo Horizonte - MG (1),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=10,5001.0,6000.0
"Analista de Dados, Brasil Center",https://www.catho.com.br/vagas/analista-de-dados-brasil-center-sao-paulo-sp-analista-de-negocios/30646658/,São Paulo - SP (1),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=10,5001.0,6000.0
Supervisor de Vendas Externas,https://www.catho.com.br/vagas/supervisor-de-vendas-externas-porto-alegre-rs/30646653/,Porto Alegre - RS (1),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=10,5001.0,6000.0
Vagas de Promotor de Vendas (LIDER),https://www.catho.com.br/vagas/promotor-de-vendas-lider/30643432/,Londrina - PR (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=10,4001.0,5000.0
Gerente de Produção,https://www.catho.com.br/vagas/gerente-de-producao-padaria-fermentacao-natural-leblon/30646654/,Rio de Janeiro - RJ (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=10,3001.0,4000.0
Head Baker,https://www.catho.com.br/vagas/head-baker-padaria-fermentacao-natural-gavea/30646657/,Rio de Janeiro - RJ (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=10,2001.0,3000.0
Gerente de Loja,https://www.catho.com.br/vagas/gerente-de-loja/29990119/,Garca - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=10,2001.0,3000.0
Auxiliar de limpeza,https://www.catho.com.br/vagas/auxiliar-de-limpeza/29793975/,São Paulo - SP (2),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=10,2000.0,2000.0
Vendedora,https://www.catho.com.br/vagas/vendedora/29821057/,Goiania - GO (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=10,2000.0,2000.0
faxineiro Ipiranga,https://www.catho.com.br/vagas/faxineiro-ipiranga/29775678/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=10,0.0,0.0
FARMACÊUTICO RESP. TÉCNICO,https://www.catho.com.br/vagas/farmaceutico-resp-tecnico-distribuidora-de-medicamentos-df/30645669/,Brasilia - DF (1),A combinar,False,https://www.catho.com.br/vagas/?page=10,0.0,0.0
Advogado Pleno,https://www.catho.com.br/vagas/advogado-pleno/29795017/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=10,3001.0,4000.0
Mecânico Montador,https://www.catho.com.br/vagas/mecanico-montador-industrial/29836460/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=10,2001.0,3000.0
Vendedor,https://www.catho.com.br/vagas/vendedor/29793980/,São Paulo - SP (2),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=10,2000.0,2000.0
Auxiliar tecnico de Refrigeração,https://www.catho.com.br/vagas/auxiliar-tecnico-de-refrigeracao/29725787/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=11,0.0,0.0
Estagio,https://www.catho.com.br/vagas/estagio-em-medicina-veterinaria-fisiatria-analia-franco-perdizes-lapa/29724386/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=11,0.0,0.0
FARMACÊUTICO RESP. TÉCNICO,https://www.catho.com.br/vagas/farmaceutico-resp-tecnico-distribuidora-de-medicamentos-df/30645669/,Brasilia - DF (1),A combinar,False,https://www.catho.com.br/vagas/?page=11,0.0,0.0
Meio Oficial de Cozinha,https://www.catho.com.br/vagas/meio-oficial-de-cozinha/29644264/,Santo Andre - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=11,0.0,0.0
Auxiliar de Departamento Fiscal,https://www.catho.com.br/vagas/auxiliar-de-departamento-fiscal/29744017/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=11,2001.0,3000.0
Mecânico Montador,https://www.catho.com.br/vagas/mecanico-montador-industrial/29836460/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=11,2001.0,3000.0
Auxiliar Administrativo,https://www.catho.com.br/vagas/auxiliar-administrativo/29675794/,São Sebastiao - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=11,2000.0,2000.0
Auxiliar Fiscal,https://www.catho.com.br/vagas/auxiliar-fiscal/29646062/,Guarulhos - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=11,2001.0,3000.0
Recepcionista Administrativa,https://www.catho.com.br/vagas/recepcionista-administrativa/29716815/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=11,2000.0,2000.0
Ajudante de Carga e Descarga,https://www.catho.com.br/vagas/ajudante-de-carga-e-descarga/29698617/,Goiania - GO (4),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=11,2000.0,2000.0
Operador de empilhadeira,https://www.catho.com.br/vagas/operador-de-empilhadeira-alimentador-de-linha-de-producao/29866180/,Itajai - SC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=11,2001.0,3000.0
Fundidor de Metais,https://www.catho.com.br/vagas/fundidor-de-metais/29679825/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=11,0.0,0.0
Técnico,https://www.catho.com.br/vagas/tecnico-em-eletrotecnica/29837527/,Joinville - SC (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=11,2001.0,3000.0
Estágio,https://www.catho.com.br/vagas/estagio-em-administracao-de-empresas/29647534/,São Bernardo do Campo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=11,2000.0,2000.0
Controlador de Pragas,https://www.catho.com.br/vagas/controlador-de-pragas/29725150/,São Paulo - SP (6),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=11,2000.0,2000.0
Designer Gráfico,https://www.catho.com.br/vagas/designer-grafico/29643179/,Serra - ES (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=12,2001.0,3000.0
Programador CNC Cabeçote Móvel,https://www.catho.com.br/vagas/programador-cnc-cabecote-movel/29698463/,Vargem Grande Paulista - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=12,0.0,0.0
Estágio Obrigatório/Extracurricular Acompanhamento Prático Veterinária Fisiatria/Acupuntura,https://www.catho.com.br/vagas/estagio-obrigatorio-extracurricular-acompanhamento-pratico-veterinaria-fisiatria-acupuntura/29724214/,Santo Andre - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=12,0.0,0.0
Assistente de Logística,https://www.catho.com.br/vagas/assistente-de-logistica/29642869/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=12,0.0,0.0
Motorista Categoria E,https://www.catho.com.br/vagas/motorista-categoria-e/29695321/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=12,0.0,0.0
Assistente Contábil,https://www.catho.com.br/vagas/assistente-contabil/29717413/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=12,3001.0,4000.0
Coordenador de Turno,https://www.catho.com.br/vagas/coordenador-de-turno-burguer-king-brasilandia/29695431/,São Paulo - SP (4),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=12,2001.0,3000.0
Atendente,https://www.catho.com.br/vagas/atendente/29678433/,Campinas - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=12,2000.0,2000.0
Auxiliar de Carga e Descarga,https://www.catho.com.br/vagas/auxiliar-de-carga-e-descarga/29661309/,São Paulo - SP (4),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=12,2000.0,2000.0
Atendente Fechador,https://www.catho.com.br/vagas/atendente-fechador-burguer-king-brasilandia/29695573/,São Paulo - SP (35),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=12,2000.0,2000.0
VENDEDOR INTERNO,https://www.catho.com.br/vagas/vendedor-interno/29694905/,São Carlos - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=12,2000.0,2000.0
Auxiliar de Estoque,https://www.catho.com.br/vagas/auxiliar-de-estoque/29661452/,Guarulhos - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=12,2000.0,2000.0
Analista da Qualidade,https://www.catho.com.br/vagas/analista-da-qualidade/29660278/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=12,0.0,0.0
Estágio,https://www.catho.com.br/vagas/estagio-em-eletrotecnica/29644298/,Belo Horizonte - MG (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=12,2000.0,2000.0
Fiscal de Obras,https://www.catho.com.br/vagas/fiscal-de-obras/29698715/,Goiania - GO (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=12,3001.0,4000.0
Supervisor de Vendas,https://www.catho.com.br/vagas/supervisor-de-vendas/29794030/,Limeira - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=13,0.0,0.0
Analista Contábil,https://www.catho.com.br/vagas/analista-contabil/29965787/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=13,3001.0,4000.0
Assistente Contábil,https://www.catho.com.br/vagas/assistente-contabil/29965737/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=13,2001.0,3000.0
Estágio,https://www.catho.com.br/vagas/estagio-em-eletrotecnica/29644298/,Belo Horizonte - MG (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=13,2000.0,2000.0
Fiscal de Obras,https://www.catho.com.br/vagas/fiscal-de-obras/29698715/,Goiania - GO (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=13,3001.0,4000.0
Motorista,https://www.catho.com.br/vagas/motorista-hab-e-bitrem/29724848/,Guarulhos - SP (3),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=13,3001.0,4000.0
Coordenador de planejamento de frota,https://www.catho.com.br/vagas/coordenador-de-planejamento-de-frota/29646017/,Contagem - MG (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=13,2001.0,3000.0
Sus Cheff de Cozinha,https://www.catho.com.br/vagas/sus-cheff-de-cozinha/29960055/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=13,0.0,0.0
Vendedor,https://www.catho.com.br/vagas/vendedor/29643256/,Osasco - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=13,0.0,0.0
Vendedor,https://www.catho.com.br/vagas/vendedor/30003480/,Santos - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=13,2001.0,3000.0
Estágio,https://www.catho.com.br/vagas/estagio-area-comercial/29643252/,Guarulhos - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=13,0.0,0.0
Motorista CNH:D,https://www.catho.com.br/vagas/motorista-cnh-d/29967868/,Jaguariuna - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=13,2001.0,3000.0
Controller,https://www.catho.com.br/vagas/controller/29960027/,Contagem - MG (1),"De R$ 5.001,00 a R$ 6.000,00",True,https://www.catho.com.br/vagas/?page=13,5001.0,6000.0
Auxiliar de Produção Embalagem,https://www.catho.com.br/vagas/auxiliar-de-producao-embalagem/29777593/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=13,2000.0,2000.0
camareira,https://www.catho.com.br/vagas/camareira/29960008/,Fortaleza - CE (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=13,2000.0,2000.0
Designer Sr,https://www.catho.com.br/vagas/designer-sr/30646820/,Mogi das Cruzes - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Técnico de Instrumentação,https://www.catho.com.br/vagas/tecnico-de-instrumentacao/30647027/,Tremembe - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Técnico de Instrumentação,https://www.catho.com.br/vagas/tecnico-de-instrumentacao/30647028/,Santo António do Pinhal - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Técnico de Instrumentação,https://www.catho.com.br/vagas/tecnico-de-instrumentacao/30647015/,Pindamonhangaba - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Técnico de Instrumentação,https://www.catho.com.br/vagas/tecnico-de-instrumentacao/30647020/,Monteiro Lobato - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Head de Social Media,https://www.catho.com.br/vagas/head-de-social-media/30646813/,Osasco - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Técnico de Enfermagem UTI Adulto,https://www.catho.com.br/vagas/tecnico-de-enfermagem-uti-adulto-mogi-das-cruzes/30646873/,Mogi das Cruzes - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Analista de Atenção Domiciliar I,https://www.catho.com.br/vagas/analista-de-atencao-domiciliar-i/30646905/,Belem - PA (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Técnico de Instrumentação,https://www.catho.com.br/vagas/tecnico-de-instrumentacao/30647041/,Taubate - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=14,4001.0,5000.0
Motorista Operacional Munk,https://www.catho.com.br/vagas/motorista-operacional-munk-g-em-itajai-sc/30648509/,Itajai - SC (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=14,3001.0,4000.0
Gerente de Loja,https://www.catho.com.br/vagas/gerente-de-loja/30648762/,Valinhos - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=14,3001.0,4000.0
Gerente de Loja,https://www.catho.com.br/vagas/gerente-de-loja/30648756/,Extrema - MG (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=14,3001.0,4000.0
Analista de Departamento Pessoal,https://www.catho.com.br/vagas/analista-de-departamento-pessoal/30652433/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=14,3001.0,4000.0
Pedreiro,https://www.catho.com.br/vagas/pedreiro/30646979/,Balneário Piçarras - SC (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=14,3001.0,4000.0
Marceneiro,https://www.catho.com.br/vagas/marceneiro-abc/30646867/,Santo Andre - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=14,3001.0,4000.0
Gerente de Negócios,https://www.catho.com.br/vagas/gerente-de-negocios-burguer-king-brasilandia/29660124/,São Paulo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=15,3001.0,4000.0
Oficial de Manutenção Civil,https://www.catho.com.br/vagas/oficial-de-manutencao-civil/29794189/,São Paulo - SP (9),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=15,2001.0,3000.0
Auxiliar de Expedição,https://www.catho.com.br/vagas/auxiliar-de-expedicao/29658522/,Rio de Janeiro - RJ (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=15,2000.0,2000.0
Limpador de Vidros,https://www.catho.com.br/vagas/limpador-de-vidros/29675654/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=15,2000.0,2000.0
Auxiliar de Produção,https://www.catho.com.br/vagas/auxiliar-de-producao/29793087/,Belo Horizonte - MG (8),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=15,2000.0,2000.0
Recreador Infantil,https://www.catho.com.br/vagas/recreador-infantil/29724316/,Rio de Janeiro - RJ (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=15,2000.0,2000.0
Eletricista,https://www.catho.com.br/vagas/eletricista/29794129/,Jundiai - SP (2),A combinar,False,https://www.catho.com.br/vagas/?page=15,0.0,0.0
PROFESSOR DE QUIMICA,https://www.catho.com.br/vagas/professor-de-quimica/29779333/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=15,0.0,0.0
Supervisor de PCP,https://www.catho.com.br/vagas/supervisor-de-pcp/29660281/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=15,0.0,0.0
Alimentador de Linha de Produção,https://www.catho.com.br/vagas/alimentador-de-linha-de-producao/29660287/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=15,0.0,0.0
Gerente Operacional,https://www.catho.com.br/vagas/gerente-operacional/30646963/,Osasco - SP (1),"Acima de R$ 20.000,00",True,https://www.catho.com.br/vagas/?page=15,20000.0,20000.0
Analista Técnico II,https://www.catho.com.br/vagas/analista-tecnico-ii/30647074/,Brasilia - DF (1),"De R$ 10.001,00 a R$ 15.000,00",True,https://www.catho.com.br/vagas/?page=15,10001.0,15000.0
Analista de Planejamento,https://www.catho.com.br/vagas/analista-de-planejamento/30646988/,São Paulo - SP (1),"De R$ 7.001,00 a R$ 8.000,00",True,https://www.catho.com.br/vagas/?page=15,7001.0,8000.0
Coordenador de Marketing,https://www.catho.com.br/vagas/coordenador-de-marketing/30646737/,São Paulo - SP (1),"De R$ 6.001,00 a R$ 7.000,00",True,https://www.catho.com.br/vagas/?page=15,6001.0,7000.0
ESPECIALISTA DE PROJETOS TECNOLOGIA,https://www.catho.com.br/vagas/especialista-de-projetos-tecnologia/30646790/,São Paulo - SP (1),"De R$ 6.001,00 a R$ 7.000,00",True,https://www.catho.com.br/vagas/?page=15,6001.0,7000.0
COMPRADOR PL,https://www.catho.com.br/vagas/comprador-pl/30647006/,São Jose - SC (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
Analista de Logística Jr,https://www.catho.com.br/vagas/analista-de-logistica-jr/30646855/,Sorocaba - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
Gerente de Negócios,https://www.catho.com.br/vagas/gerente-de-negocios/30646678/,Chapeco - SC (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
Técnico de Enfermagem Clínica Médica,https://www.catho.com.br/vagas/tecnico-de-enfermagem-clinica-medica-mogi-das-cruzes/30646851/,Mogi das Cruzes - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
Coordenador de Operações Comerciais,https://www.catho.com.br/vagas/coordenador-de-operacoes-comerciais/30646916/,Brasilia - DF (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
Gerente de Negócios,https://www.catho.com.br/vagas/gerente-de-negocios/30646761/,São Bernardo do Campo - SP (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
Analista Contábil,https://www.catho.com.br/vagas/analista-contabil/30646918/,Gaspar - SC (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
ANALISTA DE SUPORTE TECNICO JR,https://www.catho.com.br/vagas/analista-de-suporte-tecnico-jr/30647024/,São Jose - SC (1),"De R$ 3.001,00 a R$ 4.000,00",True,https://www.catho.com.br/vagas/?page=16,3001.0,4000.0
OPERADOR DE MÁQUINA (RETROESCAVADEIRA E PÁ CARREGADEIRA),https://www.catho.com.br/vagas/operador-de-maquina-retroescavadeira-e-pa-carregadeira/30648263/,Maceio - AL (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=16,2001.0,3000.0
